rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_DTDPDEHYRHAMREDUCT_RXN_g__S___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_RXN_g__S___LIGHT	0.00000000	0.00000000	1252.93373106	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_x__S___LIGHT	-10000.00000000	-1409.55044744	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_15317_x__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_g__S___LIGHT	-10000.00000000	-4510.56143180	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_8168_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_gentiobiose_m__S___LIGHT	-10000.00000000	0.00000000	2255.28071590	10000.00000000	        1.00	        1.00
RXN_CARBODEHYDRAT_RXN_c__S___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_c__S___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_11937_m__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11956_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cdp_choline_g__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_1_2_diglycerides_p__S___LIGHT	-10000.00000000	-296.74746262	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fum_m__S___LIGHT	0.00000000	0.00000000	1610.91479707	10000.00000000	        1.00	        1.00
RXN_Trans_cpdqt_516_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_c__S___LIGHT	-10000.00000000	-5000.00000000	295.18681836	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12629_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14972_c__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fructose_16_diphosphate_m__S___LIGHT	0.00000000	0.00000000	3758.80119317	10000.00000000	        1.00	        1.00
RXN_HISTOLDEHYD_RXN_m__S___LIGHT	0.00000000	0.00000000	9662.31200765	10000.00000000	        1.00	        1.00
RXN_Trans_3_oxo_hexanoyl_acps_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_2_aceto_lactate_m__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_659_p__S___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_BiomassRxn__S___LIGHT	0.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_carbon_dioxide__S___LIGHT	-10000.00000000	-0.14109097	3.46447789	10000.00000000	        1.00	        1.00
RXN_E2C_water__S___LIGHT	-10000.00000000	0.18314371	3604.75888086	10000.00000000	        1.00	        1.00
RXN_R02110_c__S___LIGHT	0.00000000	0.00000000	2255.28071590	10000.00000000	        1.00	        1.00
RXN_RXN4FS_2_p__S___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_4_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_3_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01132_p__S___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_mg2__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11755_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_ICOSANOYL_COA_SYNTHASE_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_1_14_13_36_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15816__R___LIGHT	-10000.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_1106_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_oxygen_molecule_m__R___LIGHT	-10000.00000000	12.81028919	12.81028935	10000.00000000	        1.00	        1.00
RXN_Trans_udp_n_acetyl_d_glucosamine_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12860_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__R___LIGHT	-10000.00000000	-0.00000010	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_6161_p__R___LIGHT	0.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_RXN1F_155_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_LINOLEOYL_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_4209_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_3_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETYL_COA_ACETYLTRANSFER_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CYCLOEUCALENOL_CYCLOISOMERASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphatidylcholine_g__R___LIGHT	-10000.00000000	-0.00000004	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_acp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16380_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN4FS_5_g__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_179_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1321_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_palmityl_coa_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_3_14_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_datp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_mn2__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFITE_OXIDASE_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000008	10000.00000000	        1.00	        1.00
RXN_Trans_ribose_5p_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_threo_ds_iso_citrate_x__R___LIGHT	-10000.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_UDPREDUCT_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN0_1147_m__R___LIGHT	-10000.00000000	-4.27009645	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUCURONOKINASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_Trans_tyr_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1241_p__R___LIGHT	0.00000000	0.00000000	0.53376275	10000.00000000	        1.00	        1.00
RXN_3_5_5_4_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_MR01126_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_XYLULOSE_5_PHOSPHATE_c2p__R___LIGHT	-10000.00000000	-0.00000069	0.00000000	10000.00000000	        1.00	        1.00
RXN_PROTOPORGENOXI_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	0.00000000	        1.00	        1.00
RXN_MERCAPYSTRANS_RXN_er__R___LIGHT	-10000.00000000	-0.00000013	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_acetoacetyl_coa_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FORMYLTHFDEFORMYL_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASNSYNB_RXN_p__R___LIGHT	0.00000000	0.00000000	0.53376226	10000.00000000	        1.00	        1.00
RXN_RXN_2043_g__R___LIGHT	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_ACETYLGLUTKIN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETOOHBUTREDUCTOISOM_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_8300_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_adenosyl_homo_cys_c2er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_myo_inositol_x__R___LIGHT	-10000.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_5_1_2_3_RXN_m__R___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_x__R___LIGHT	-10000.00000000	-0.00000005	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphoryl_choline_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2622_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dutp_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1106_c__R___LIGHT	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_CDPDIGLYSYN_RXN_1O_2P_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_ISOPROPYLMALATESYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12383_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASNSYNB_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4125_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_5682_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_IMPCYCLOHYDROLASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11565_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ribulose_5p_x__R___LIGHT	-10000.00000000	-0.00000004	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12914_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_46_RXN_1O_2P_glycerol_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10695_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8642_p__R___LIGHT	-10000.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_RXN_9624_x__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_14325_p__R___LIGHT	0.00000000	0.00000000	0.35584151	10000.00000000	        1.00	        1.00
RXN_GALACTOKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_12199_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_Trans_cpd6666_1_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GPPSYN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_myo_inositol_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12440_x__R___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_312_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dutp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_THIOESTER_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_glt_m__R___LIGHT	-10000.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_11926_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OROTPDECARB_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9627_x__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_ribulose_phosphates_er__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_PRPPAMIDOTRANS_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_RXN_14973_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12914_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_APYRASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_9623_x__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_2_7_7_1_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_R08178_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12815_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_xenobiotic_g__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_c__R___LIGHT	0.00000000	0.00000000	0.00000016	10000.00000000	        1.00	        1.00
RXN_Trans_ttp_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydrogen_peroxide_g__R___LIGHT	-10000.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_RXN_8316_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_THRESYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4101_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_1O_2P_glycerol_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_Trans_cu2_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9539_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_1_1_103_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01144_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_198_c2x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_2_14_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_5_1_2_3_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXNQT_4393_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_3_c2p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PGLUCISOM_RXN_c__R___LIGHT	-10000.00000000	-1.06752411	-1.06752371	10000.00000000	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c__R___LIGHT	-10000.00000000	-0.00000017	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_histidinal_m__R___LIGHT	-10000.00000000	-4.27009761	-4.27009613	10000.00000000	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c__R___LIGHT	0.00000000	0.13344049	0.13344056	10000.00000000	        1.00	        1.00
RXN_Trans_acetylserine_g__R___LIGHT	-10000.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_oxygen_molecule_c2p__R___LIGHT	-10000.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2043_x__R___LIGHT	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_2_4_1_198_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_5781_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANSALDOL_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000023	10000.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2g__R___LIGHT	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2p__R___LIGHT	0.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_m__R___LIGHT	-10000.00000000	-0.00000010	0.00000000	10000.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2x__R___LIGHT	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_Trans_3_mercapto_pyruvate_er__R___LIGHT	-10000.00000000	-0.00000013	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9601_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENYL_KIN_RXN_p__R___LIGHT	0.00000000	0.00000000	1.06752452	10000.00000000	        1.00	        1.00
RXN_RXN_11935_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_RXN_11937_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_F16ALDOLASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_fe3_siderophores_m__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_14047_p__R___LIGHT	-10000.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASNSYNA_RXN_p__R___LIGHT	0.00000000	0.00000000	1.06752452	10000.00000000	        1.00	        1.00
RXN_RIB5PISOM_RXN_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000004	10000.00000000	        1.00	        1.00
RXN_RXN_8772_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENYL_KIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_m__R___LIGHT	0.00000000	4.27009622	4.27009686	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRIDOXINE_4_DEHYDROGENASE_RXN_m__R___LIGHT	-10000.00000000	-0.00000015	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_3_57_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIHYDROOROT_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_hcn_er__R___LIGHT	-10000.00000000	-0.00000013	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASPARAGHYD_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_1241_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_ACYLCOASYN_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_CYCLOARTENOL_SYNTHASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_5_1_2_3_RXN_x__R___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_99_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1106_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_coa_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULOKIN_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_9952_c__R___LIGHT	0.00000000	0.00000000	0.00000069	10000.00000000	        1.00	        1.00
RXN_HISTALDEHYD_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ABC_9_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXNQT_4382_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDP_GLUCURONATE_DECARBOXYLASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10756_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1981_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_APYRASE_RXN_p__R___LIGHT	0.00000000	0.00000000	1.06752452	10000.00000000	        1.00	        1.00
RXN_2_7_7_44_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_4703_c__R___LIGHT	-10000.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_2_5_1_19_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11501_m__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HISTIDPHOS_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8303_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
