rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_Trans_cpd6666_1_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPKIN_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANSENOYLCOARED_RXN_c__L___LIGHT	-10000.00000000	-146.80481991	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4563_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9627_m__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_coa_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_x__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_amp_m__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALANINE_AMINOTRANSFERASE_RXN_c__L___LIGHT	-10000.00000000	-10000.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_mal_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_6_99_5_RXN_c__L___LIGHT	-10000.00000000	-558.40943057	146.80481991	10000.00000000	        1.00	        1.00
RXN_F16BDEPHOS_RXN_m__L___LIGHT	0.00000000	0.00000000	52.21045584	10000.00000000	        1.00	        1.00
RXN_RXN_15131_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8089_er__L___LIGHT	0.00000000	0.00000000	13.58320802	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2183_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14060_er__L___LIGHT	0.00000000	0.00000000	208.84182334	10000.00000000	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__L___LIGHT	-10000.00000000	0.00000000	2570.32098778	10000.00000000	        1.00	        1.00
RXN_RXN_7903_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5408_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9537_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_proton_c2p__L___LIGHT	-10000.00000000	-281.28395111	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RIB5PISOM_RXN_p__L___LIGHT	-10000.00000000	6.07903602	41.81723958	10000.00000000	        1.00	        1.00
RXN_RXN_11929_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11811_c__L___LIGHT	-10000.00000000	-48.93493997	0.00000000	10000.00000000	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_2_4_1_123_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_tdp_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__L___LIGHT	-10000.00000000	-10000.00000000	136.18836422	10000.00000000	        1.00	        1.00
RXN_12_OXOPHYTODIENOATE_REDUCTASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_2_3_1_133_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11428_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_c__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HEMN_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEHYDROGENASE_NADP_RXN_g__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mg_protoporphyrin_monomethyl_ester_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11354_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9951_c__L___LIGHT	-10000.00000000	-48.93493997	15.19481444	10000.00000000	        1.00	        1.00
RXN_RXN_969_er__L___LIGHT	0.00000000	0.00000000	14.78526183	10000.00000000	        1.00	        1.00
RXN_RXN66_281_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_m__L___LIGHT	0.00000000	0.00000000	73.40240995	10000.00000000	        1.00	        1.00
RXN_RXN0_1461_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_670_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_DEHYDROQUINATE_DEHYDRATASE_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_19_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11936_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__L___LIGHT	-10000.00000000	0.00000000	2570.32098778	10000.00000000	        1.00	        1.00
RXN_2_5_1_19_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__L___LIGHT	0.00000000	0.00000000	418.97021699	10000.00000000	        1.00	        1.00
RXN_R12205_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8310_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16393_p__L___LIGHT	0.00000000	0.00000000	208.84182334	10000.00000000	        1.00	        1.00
RXN_CTPSYN_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2er__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_RXN0_1441_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10707_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GAPOXNPHOSPHN_RXN_p__L___LIGHT	-10000.00000000	-451.11834479	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9660_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_gtp_g__L___LIGHT	-10000.00000000	0.00000000	0.47463420	10000.00000000	        1.00	        1.00
RXN_RXN_9528_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_guanine_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_er__L___LIGHT	0.00000000	0.00000000	7.39263091	10000.00000000	        1.00	        1.00
RXN_Trans_octadec_2_enoyl_acps_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11887_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_884_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_1_1_RXN_c__L___LIGHT	-10000.00000000	-14.78526183	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_p__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_CHORISMATEMUT_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UROGENIIISYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SPONTPRO_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACSERLY_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_benzyl_desulfoglucosinolate_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FORMATETHFLIG_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8363_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10700_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GLUCONOKIN_RXN_er__L___LIGHT	-10000.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_FUMHYDR_RXN_m__L___LIGHT	-10000.00000000	-20.49208920	0.00000000	0.00000000	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_m__L___LIGHT	0.00000000	0.00000000	52.21045584	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_10702_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7676_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__L___LIGHT	0.00000000	0.00000000	104.42091167	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_313_m__L___LIGHT	-10000.00000000	-19.65570102	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYOHMETRANS_RXN_c__L___LIGHT	-10000.00000000	-23.02236758	143.76530190	10000.00000000	        1.00	        1.00
RXN_RXN_11958_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12263_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_oh_pyr_m__L___LIGHT	-10000.00000000	-22.69862996	76.44192796	10000.00000000	        1.00	        1.00
RXN_ADENODEAMIN_RXN_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10701_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_R01432_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_313_p__L___LIGHT	-10000.00000000	0.00000000	19.65570102	10000.00000000	        1.00	        1.00
RXN_GUANOSINEKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_GALACTONOLACTONE_DEHYDROGENASE_RXN_m__L___LIGHT	0.00000000	0.00000000	146.80481991	10000.00000000	        1.00	        1.00
RXN_ACYL_COA_HYDROLASE_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_IMIDPHOSDEHYD_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9535_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_etoh_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12196_g__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_er__L___LIGHT	0.00000000	0.00000000	48.93493997	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTSEMIALDEHYDROG_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DIHYDROXYISOVALDEHYDRAT_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_m__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_er__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_147_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_cu2__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYCOLATE_REDUCTASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	42.66091144	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SERINE__PYRUVATE_AMINOTRANSFERASE_RXN_c__L___LIGHT	0.00000000	0.00000000	23.53160720	10000.00000000	        1.00	        1.00
RXN_RXN_9532_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_so3_m__L___LIGHT	-10000.00000000	-73.40240995	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2m__L___LIGHT	-10000.00000000	-10000.00000000	274.40307378	10000.00000000	        1.00	        1.00
RXN_ADENODEAMIN_RXN_er__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2p__L___LIGHT	-10000.00000000	-2570.32098778	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4221_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_KETOHEXOKINASE_RXN_p__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_m__L___LIGHT	-10000.00000000	0.00000000	5.22104558	10000.00000000	        1.00	        1.00
RXN_2_7_8_11_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_m__L___LIGHT	0.00000000	0.00000000	146.80481991	10000.00000000	        1.00	        1.00
RXN_Trans_cit_er__L___LIGHT	-10000.00000000	-15.19481444	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_g__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cmp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_thiocarboxyadenylated_this_proteins_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DXS_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2g__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_3_2_1_58_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_KETOHEXOKINASE_RXN_m__L___LIGHT	-10000.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_2_1_1_103_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__L___LIGHT	-10000.00000000	6.07903602	41.81723958	10000.00000000	        1.00	        1.00
RXN_DXPREDISOM_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_CDPDIGLYSYN_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_RXN_10772_m__L___LIGHT	-10000.00000000	0.00000000	23.20464704	10000.00000000	        1.00	        1.00
RXN_Trans_datp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_epoxysqualene_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_stearoyl_coa_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPKIN_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYCOGENSYN_RXN_er__L___LIGHT	0.00000000	0.00000000	139.22788223	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_g__L___LIGHT	-10000.00000000	-10.44209117	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15479__L___LIGHT	0.00000000	75.94423554	427.80240995	10000.00000000	        1.00	        1.00
RXN_RXN_1726_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SHIKIMATE_5_DEHYDROGENASE_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_METHENYLTHFCYCLOHYDRO_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NQOR_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9634_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_148_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_CO_A_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTMPKI_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7659_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8268_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_c__L___LIGHT	-10000.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_MANNITOL_1_PHOSPHATASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01090_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_l_glutamate_gamma_semialdehyde_x__L___LIGHT	-10000.00000000	-55.10537898	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dodecanoate_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_1_5_1_20_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_ttp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01125_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_udp_n_acetyl_d_glucosamine_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TSA_REDUCT_RXN_p__L___LIGHT	-10000.00000000	-451.11834479	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9644_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7607_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7737_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1103_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULOKIN_RXN_er__L___LIGHT	-10000.00000000	-417.68364669	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fru1p_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_er__L___LIGHT	-10000.00000000	-139.22788223	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd6666_1_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_MG_PROTOPORPHYRIN_METHYLESTER_SYN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_URIDINEKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10696_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_utp_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_g__L___LIGHT	-10000.00000000	-46.40929408	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11832_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11436_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fe3_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PRIBFAICARPISOM_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_orotate_m2p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_203_c2er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4243_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ump_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1124_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11484_c__L___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ch33ado_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8295_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_m__L___LIGHT	0.00000000	0.00000000	208.84182334	10000.00000000	        1.00	        1.00
RXN_RXN0_5180_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PRPPSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_148_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14553_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_m__L___LIGHT	0.00000000	0.00000000	417.68364669	10000.00000000	        1.00	        1.00
RXN_RXN_15045_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__L___LIGHT	-10000.00000000	-41.81723958	-6.07903602	10000.00000000	        1.00	        1.00
RXN_ACETYLORNTRANSAM_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_12440_m__L___LIGHT	0.00000000	0.00000000	146.80481991	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_acps_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_882_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4101_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9533_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_R05604_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_1O_2O_glycerol_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIHYDRODIPICSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4210_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
